Goodreads_BookID	Genres
480479	['Travel', 'Nonfiction', 'Memoir', 'Italy', 'Romance', 'Biography', 'Chick Lit']
1232	['Fiction', 'Historical Fiction', 'Mystery', 'Fantasy', 'Books About Books', 'Historical', 'Spain']
21853621	['Historical Fiction', 'Fiction', 'Historical', 'World War II', 'Audiobook', 'War', 'Romance']
24337	['Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Middle Grade', 'Childrens', 'Fairy Tales']
4865	['Self Help', 'Nonfiction', 'Business', 'Psychology', 'Personal Development', 'Leadership', 'Communication']
11235712	['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Retellings', 'Fiction', 'Dystopia']
19486412	['Fiction', 'Mystery', 'Contemporary', 'Chick Lit', 'Thriller', 'Audiobook', 'Mystery Thriller']
13148	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Detective']
18373	['Fiction', 'Classics', 'Science Fiction', 'Young Adult', 'Psychology', 'School', 'Literature']
3876	['Classics', 'Fiction', 'Literature', 'Novels', 'Historical Fiction', 'American', 'Spain']
12873	['Fiction', 'Mystery', 'Gothic', 'Romance', 'Classics', 'Historical Fiction', 'Thriller']
6334	['Fiction', 'Science Fiction', 'Dystopia', 'Contemporary', 'Literary Fiction', 'Romance', 'Classics']
366522	['Romance', 'Chick Lit', 'Fiction', 'Contemporary', 'Adult', 'Contemporary Romance', 'Love']
22034	['Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Novels']
6952	['Fiction', 'Magical Realism', 'Romance', 'Historical Fiction', 'Classics', 'Fantasy', 'Food']
14891	['Fiction', 'Historical Fiction', 'Classics', 'Young Adult', 'Coming Of Age', 'Historical', 'New York']
49750	['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Realistic Fiction', 'Teen', 'Coming Of Age']
1103	['Historical Fiction', 'Fiction', 'China', 'Historical', 'Book Club', 'Adult', 'Asian Literature']
11614718	['Young Adult', 'Dystopia', 'Romance', 'Fantasy', 'Science Fiction', 'Fiction', 'Teen']
29056083	['Fantasy', 'Fiction', 'Young Adult', 'Plays', 'Magic', 'Adventure', 'Middle Grade']
17061	['Fantasy', 'Horror', 'Fiction', 'Young Adult', 'Middle Grade', 'Childrens', 'Paranormal']
12067	['Fantasy', 'Fiction', 'Humor', 'Audiobook', 'Comedy', 'Urban Fantasy', 'Science Fiction Fantasy']
29579	['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Fantasy', 'Space Opera', 'Novels']
15783514	['Fantasy', 'Fiction', 'Magical Realism', 'Horror', 'Audiobook', 'Young Adult', 'Adult']
70401	['Fiction', 'Travel', 'Literature', 'Classics', 'Novels', 'American', 'Adventure']
2122	['Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Politics', 'Architecture']
30118	['Poetry', 'Childrens', 'Classics', 'Fiction', 'Humor', 'Young Adult', 'Picture Books']
19691	['Fiction', 'Thriller', 'Military Fiction', 'Mystery', 'Suspense', 'Adventure', 'Espionage']
32499	['Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Legal Thriller', 'Mystery Thriller']
3063499	['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Contemporary Romance', 'Adult Fiction']
76620	['Classics', 'Fiction', 'Fantasy', 'Young Adult', 'Animals', 'Childrens', 'Adventure']
3591262	['Fiction', 'Historical Fiction', 'Africa', 'Book Club', 'Medicine', 'Ethiopia', 'Medical']
295	['Classics', 'Fiction', 'Adventure', 'Historical Fiction', 'Young Adult', 'Childrens', 'Pirates']
140225	['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Middle Grade']
10335308	['Nonfiction', 'Memoir', 'Humor', 'Audiobook', 'Biography', 'Comedy', 'Biography Memoir']
9520360	['Fantasy', 'Mythology', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']
16181775	['Fiction', 'Contemporary', 'Humor', 'Chick Lit', 'Adult', 'Audiobook', 'Adult Fiction']
7933292	['Nonfiction', 'Christian', 'Religion', 'Inspirational', 'Memoir', 'Biography', 'Spirituality']
2493	['Science Fiction', 'Fiction', 'Classics', 'Time Travel', 'Fantasy', 'Dystopia', 'Literature']
135479	['Fiction', 'Classics', 'Science Fiction', 'Humor', 'Literature', 'Novels', 'Dystopia']
4948	['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Classics', 'Food', 'Counting']
227711	['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'Mental Health', 'Mental Illness']
10644930	['Fiction', 'Historical Fiction', 'Science Fiction', 'Time Travel', 'Horror', 'Fantasy', 'Thriller']
10583	['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Audiobook', 'Paranormal', 'Adult']
52529	['Self Help', 'Nonfiction', 'Spirituality', 'Psychology', 'Philosophy', 'Personal Development', 'Inspirational']
39999	['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Holocaust', 'War', 'World War II']
5203	['Fiction', 'Contemporary', 'Chick Lit', 'Coming Of Age', 'Adult Fiction', 'Novels', 'Adult']
7812659	['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Contemporary Romance', 'Adult Fiction']
4900	['Fiction', 'Classics', 'Literature', 'Historical Fiction', 'Africa', 'School', 'Novels']
14748	['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Humor']
6752378	['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Urban Fantasy', 'Vampires', 'Fiction']
33724	['Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Humor', 'Adult']
1215032	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adventure']
3412	['Fiction', 'Historical Fiction', 'Romance', 'Classics', 'Historical', 'Historical Romance', 'Novels']
13214	['Nonfiction', 'Classics', 'Memoir', 'Biography', 'Autobiography', 'Poetry', 'Feminism']
13526165	['Fiction', 'Contemporary', 'Humor', 'Mystery', 'Audiobook', 'Chick Lit', 'Adult']
2213661	['Fantasy', 'Young Adult', 'Fiction', 'Horror', 'Middle Grade', 'Paranormal', 'Childrens']
28194	['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Magic']
15818107	['Historical Fiction', 'Fiction', 'Historical', 'Book Club', 'Adult', 'Adult Fiction', 'Young Adult']
4894	['Nonfiction', 'Self Help', 'Business', 'Psychology', 'Leadership', 'Personal Development', 'Management']
13158800	['Fiction', 'Historical Fiction', 'Australia', 'Historical', 'Book Club', 'Romance', 'Adult']
9791	['Nonfiction', 'Travel', 'Memoir', 'Humor', 'Nature', 'Adventure', 'Audiobook']
9717	['Fiction', 'Philosophy', 'Literature', 'Novels', 'Czech Literature', 'Romance', 'Classics']
10365	['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Historical Fiction', 'Animals']
14497	['Fantasy', 'Fiction', 'Urban Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Horror', 'Science Fiction']
16068905	['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction', 'New Adult', 'Coming Of Age', 'Audiobook']
14866	['Fiction', 'Contemporary', 'Chick Lit', 'Drama', 'Adult', 'Adult Fiction', 'Young Adult']
32234	['Fiction', 'Contemporary', 'Coming Of Age', 'Drama', 'Literary Fiction', 'Adult Fiction', 'Chick Lit']
9275658	['Young Adult', 'Dystopia', 'Fantasy', 'Science Fiction', 'Romance', 'Fiction', 'Adventure']
228665	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']
8755776	['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Urban Fantasy', 'Vampires', 'Fiction']
2153405	['Fiction', 'Contemporary', 'Psychology', 'Book Club', 'Adult Fiction', 'Adult', 'Audiobook']
2318271	['Nonfiction', 'Memoir', 'Biography', 'Self Help', 'Inspirational', 'Philosophy', 'Autobiography']
65605	['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Christian', 'Adventure']
10916	['Fiction', 'Romance', 'Contemporary', 'Chick Lit', 'Drama', 'Mystery', 'Adult Fiction']
4473	['Fiction', 'Classics', 'Contemporary', 'Literature', 'Literary Fiction', 'Novels', 'Historical Fiction']
13137	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Murder Mystery']
13596809	['Romance', 'Erotica', 'Contemporary Romance', 'Contemporary', 'Adult', 'Erotic Romance', 'Fiction']
7747374	['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Aliens', 'Romance', 'Paranormal']
32929	['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals']
1371	['Mythology', 'Literature', 'Historical Fiction', 'Greek Mythology', 'Epic', 'Historical', 'Ancient']
4138	['Humor', 'Nonfiction', 'Memoir', 'Essays', 'Short Stories', 'Comedy', 'Biography']
6689	['Childrens', 'Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Adventure']
45978	['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Adventure', 'Magic', 'High Fantasy']
13	['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Classics', 'Comedy', 'Science Fiction Fantasy']
236093	['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Young Adult', 'Adventure', 'Middle Grade']
121749	['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Middle Grade']
13497818	['Fiction', 'Contemporary', 'Mystery', 'Adult', 'Adult Fiction', 'Drama', 'Unfinished']
6280118	['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Novels']
24192	['Fiction', 'Thriller', 'Mystery', 'Crime', 'Legal Thriller', 'Suspense', 'Mystery Thriller']
11590	['Horror', 'Fiction', 'Vampires', 'Fantasy', 'Thriller', 'Paranormal', 'Supernatural']
12996	['Classics', 'Plays', 'Fiction', 'School', 'Theatre', 'Literature', 'Read For School']
355697	['Classics', 'Fiction', 'Historical Fiction', 'War', 'Historical', 'Literature', 'School']
6149	['Fiction', 'Classics', 'Historical Fiction', 'Magical Realism', 'Literature', 'Historical', 'School']
10025305	['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Steampunk', 'Historical Fiction', 'Urban Fantasy']
16115612	['Fiction', 'Historical Fiction', 'Contemporary', 'Novels', 'Historical', 'Literary Fiction', 'Adult']
7745	['Fiction', 'Classics', 'Humor', 'Journalism', 'Novels', 'Literature', 'American']
7082	['Science Fiction', 'Fiction', 'Dystopia', 'Cyberpunk', 'Science Fiction Fantasy', 'Fantasy', 'Classics']
16143347	['Young Adult', 'Mystery', 'Contemporary', 'Fiction', 'Romance', 'Thriller', 'Mystery Thriller']
20910157	['Nonfiction', 'Memoir', 'Humor', 'Audiobook', 'Biography', 'Comedy', 'Autobiography']
18254	['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Novels', '19th Century', 'Classic Literature']
3236307	['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Adventure', 'Magic']
78411	['Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Mystery', 'Adventure']
191139	['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Young Adult']
6936382	['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Chick Lit', 'Realistic Fiction', 'Contemporary Romance']
113946	['Childrens', 'Picture Books', 'Christmas', 'Classics', 'Fiction', 'Poetry', 'Fantasy']
2203	['History', 'Biography', 'Nonfiction', 'American History', 'Presidents', 'Politics', 'Historical']
119324	['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Science Fiction', 'Audiobook']
7090447	['Fantasy', 'Mythology', 'Young Adult', 'Middle Grade', 'Fiction', 'Adventure', 'Childrens']
11149	['Fiction', 'Christian', 'Classics', 'Religion', 'Christianity', 'Fantasy', 'Theology']
5805	['Graphic Novels', 'Comics', 'Fiction', 'Dystopia', 'Science Fiction', 'Graphic Novels Comics', 'Classics']
14995	['Horror', 'Fiction', 'Fantasy', 'Mystery', 'Thriller', 'Paranormal', 'Supernatural']
1852	['Fiction', 'Classics', 'Adventure', 'Young Adult', 'Animals', 'Historical Fiction', 'Literature']
7864437	['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Post Apocalyptic']
22232	['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Romance', 'Middle Grade', 'Childrens']
10176	['Humor', 'Nonfiction', 'Memoir', 'Essays', 'Short Stories', 'Comedy', 'Audiobook']
21	['Nonfiction', 'Science', 'History', 'Audiobook', 'Humor', 'Physics', 'Historical']
6319	['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Humor', 'Adventure']
1241	['Fiction', 'Contemporary', 'Psychology', 'Biography Memoir', 'Mental Health', 'Adult', 'Book Club']
2282133	['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']
350	['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Fantasy', 'Novels', 'Speculative Fiction']
33917	['Fiction', 'Literary Fiction', 'Contemporary', 'Novels', 'Indian Literature', 'Literature', 'Book Club']
5168	['Fiction', 'Chick Lit', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Drama']
16793	['Fantasy', 'Fiction', 'Young Adult', 'Adventure', 'Audiobook', 'Magic', 'Science Fiction Fantasy']
8667848	['Fantasy', 'Romance', 'Fiction', 'Paranormal', 'Vampires', 'Witches', 'Magic']
17250	['Classics', 'Plays', 'Fiction', 'Historical Fiction', 'School', 'Read For School', 'Historical']
6567017	['Young Adult', 'Contemporary', 'Fiction', 'LGBT', 'Romance', 'Queer', 'Realistic Fiction']
389627	['Fiction', 'Humor', 'Childrens', 'Middle Grade', 'Young Adult', 'Realistic Fiction', 'Graphic Novels']
50	['Fiction', 'Young Adult', 'Classics', 'Adventure', 'Middle Grade', 'Survival', 'Childrens']
7896527	['Young Adult', 'Romance', 'Fiction', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'Fae']
8520610	['Nonfiction', 'Psychology', 'Self Help', 'Business', 'Audiobook', 'Personal Development', 'Sociology']
68428	['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adult', 'Magic', 'Audiobook']
11297	['Fiction', 'Romance', 'Japan', 'Japanese Literature', 'Classics', 'Novels', 'Literary Fiction']
233818	['Fiction', 'Young Adult', 'Historical Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Adventure']
2802316	['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']
46170	['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'War', 'Novels', 'American']
343	['Fiction', 'Classics', 'Historical Fiction', 'Horror', 'Thriller', 'Mystery', 'Crime']
3367956	['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'World War II', 'Book Club', 'Adult Fiction']
7784	['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Environment']
1097	['Nonfiction', 'Food', 'Health', 'Sociology', 'Politics', 'History', 'Science']
3950967	['Fantasy', 'Fiction', 'Young Adult', 'Short Stories', 'Childrens', 'Magic', 'Middle Grade']
51496	['Horror', 'Classics', 'Gothic', 'Science Fiction', 'Mystery', 'Fantasy', 'Literature']
22328	['Science Fiction', 'Fiction', 'Cyberpunk', 'Classics', 'Dystopia', 'Science Fiction Fantasy', 'Fantasy']
1842	['History', 'Nonfiction', 'Science', 'Anthropology', 'Sociology', 'Politics', 'Economics']
11367726	['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Audiobook']
5826	['Fiction', 'Contemporary', 'Literary Fiction', 'Book Club', 'Historical Fiction', 'Music', 'Novels']
37781	['Fiction', 'Classics', 'Historical Fiction', 'Africa', 'School', 'Literature', 'Nigeria']
567795	['Nonfiction', 'Self Help', 'Relationships', 'Psychology', 'Marriage', 'Christian', 'Personal Development']
33722	['Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Humor', 'Contemporary Romance', 'Adult']
391729	['Classics', 'Horror', 'Fiction', 'Short Stories', 'Poetry', 'Mystery', 'Gothic']
10534	['Nonfiction', 'Philosophy', 'History', 'War', 'Business', 'Classics', 'Military Fiction']
4980	['Fiction', 'Classics', 'Science Fiction', 'Humor', 'Literature', 'Novels', 'American']
627206	['Art', 'Nonfiction', 'Drawing', 'Reference', 'Psychology', 'Self Help', 'Design']
9375	['Fiction', 'Historical Fiction', 'LGBT', 'Classics', 'Queer', 'Historical', 'Chick Lit']
7190	['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'France', 'Literature', 'Historical']
5996153	['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']
10799	['Fiction', 'Historical Fiction', 'Classics', 'War', 'Literature', 'Novels', 'American']
6479259	['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']
6327	['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Middle Grade', 'Young Adult', 'Witches']
3975774	['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Fiction', 'Supernatural']
8683812	['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'France', 'Book Club', 'Audiobook']
862041	['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Adventure', 'Classics']
3478	['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance']
6948436	['Fiction', 'Africa', 'Historical Fiction', 'Book Club', 'Contemporary', 'Adult Fiction', 'Adult']
40440	['Fiction', 'Mystery', 'Historical Fiction', 'Gothic', 'Books About Books', 'Fantasy', 'Adult']
46799	['Young Adult', 'Fiction', 'Classics', 'Contemporary', 'Mental Health', 'Realistic Fiction', 'Banned Books']
92303	['Classics', 'Plays', 'Fiction', 'Drama', 'Humor', 'School', 'Literature']
310612	['Fiction', 'Humor', 'Literature', 'Comedy', 'Novels', 'Classics', 'American']
34497	['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction', 'Science Fiction Fantasy', 'Magic']
28877	['Horror', 'Fiction', 'Thriller', 'Crime', 'Mystery', 'Mystery Thriller', 'Suspense']
16248068	['Romance', 'Young Adult', 'Dystopia', 'Fantasy', 'Fiction', 'Audiobook', 'Science Fiction']
119073	['Fiction', 'Historical Fiction', 'Mystery', 'Historical', 'Literature', 'Italy', 'Italian Literature']
42899	['Paranormal', 'Vampires', 'Paranormal Romance', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction']
7791997	['Young Adult', 'Fantasy', 'Romance', 'Angels', 'Paranormal', 'Paranormal Romance', 'Fiction']
18079776	['Historical Fiction', 'Fiction', 'Historical', 'Book Club', 'Audiobook', 'Adult', 'Adult Fiction']
6482837	['Young Adult', 'Contemporary', 'Fiction', 'Romance', 'Fantasy', 'Paranormal', 'Realistic Fiction']
4929	['Fiction', 'Magical Realism', 'Fantasy', 'Japanese Literature', 'Novels', 'Literature', 'Classics']
12127750	['Fantasy', 'Mythology', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']
41804	['Science Fiction', 'Fiction', 'Classics', 'Short Stories', 'Science Fiction Fantasy', 'Fantasy', 'Robots']
6469165	['Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Audiobook', 'Mystery', 'Adult']
3869	['Science', 'Nonfiction', 'Physics', 'History', 'Classics', 'Philosophy', 'Astronomy']
51738	['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Chick Lit', 'Teen']
6320534	['Horror', 'Fiction', 'Science Fiction', 'Thriller', 'Fantasy', 'Mystery', 'Audiobook']
99107	['Childrens', 'Fiction', 'Classics', 'Fantasy', 'Animals', 'Middle Grade', 'Audiobook']
2248573	['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Adventure', 'Magic', 'High Fantasy']
7315573	['Historical Fiction', 'Fiction', 'Historical', 'War', 'Audiobook', 'Novels', 'Adult']
830	['Science Fiction', 'Fiction', 'Cyberpunk', 'Fantasy', 'Dystopia', 'Science Fiction Fantasy', 'Novels']
50398	['Fiction', 'Classics', 'Gothic', 'Historical Fiction', 'Literature', '19th Century', 'Historical']
56495	['Christian', 'Nonfiction', 'Religion', 'Self Help', 'Spirituality', 'Christianity', 'Faith']
9777	['Fiction', 'India', 'Historical Fiction', 'Classics', 'Contemporary', 'Literary Fiction', 'Indian Literature']
47212	['Fantasy', 'Urban Fantasy', 'Mystery', 'Fiction', 'Paranormal', 'Magic', 'Audiobook']
102868	['Classics', 'Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Historical Fiction']
16101128	['Young Adult', 'Science Fiction', 'Dystopia', 'Fiction', 'Fantasy', 'Aliens', 'Romance']
